frame,t_sec,danger_raw,danger_smoothed,attacking_team,n_attackers,n_defenders,count_anomaly,ball_dist_to_goal_m,closing_speed_kmh,ball_speed_kmh,hull_area_m2,score_ball_proximity,score_space_control,score_compactness,score_numerical_advantage,score_ball_velocity
39438,17.52,62.525483603414536,60.85417505622973,2,11,8,False,20.603744205221346,8.638232987302246,12.353815388383795,550.529198330767,81.33170401903017,78.25396825396825,18.350973277692233,50.0,55.3988956170639
39439,17.56,62.49956144079133,60.86340657379586,2,11,8,False,20.508233379584343,8.595974307330287,12.353815388383795,548.8812928955304,81.4182428706398,78.0952380952381,18.29604309651768,50.0,55.37248394208143
39440,17.6,62.34767352251261,61.20391175134619,2,11,8,False,20.413198685607775,8.553122457891185,12.353815388383795,545.8867663909587,81.50435031683718,77.46031746031747,18.196225546365287,50.0,55.34570153618199
39441,17.64,60.77463884236635,61.557930769871795,2,11,9,False,20.31864680420418,8.509669326323355,12.353815388383795,542.827393204283,81.59002030429278,77.14285714285715,18.094246440142765,40.0,55.318543328952096
39442,17.68,62.75426172327347,61.74099723309249,2,11,8,False,20.224584506960607,8.465606751921726,12.353815388384104,539.226463823994,81.67524669752028,79.04761904761905,17.9742154607998,50.0,55.29100421995108
39443,17.72,62.71513104542092,61.927838274480514,2,11,8,False,20.1310186566324,8.420926529538697,12.353815388383795,535.0879955051441,81.76002327842907,78.88888888888889,17.836266516838137,50.0,55.26307908096169
39444,17.76,62.677006469923384,62.11559797676514,2,11,8,False,20.03795620759434,8.375620413425224,12.353815388383795,531.1898499700837,81.84434374591557,78.73015873015873,17.706328332336124,50.0,55.234762758390765
39445,17.8,62.90996716689571,61.98580605780677,2,11,8,False,19.945404206246412,8.329680121313636,12.353815388383795,525.9928440477979,81.9282017154955,79.68253968253968,17.533094801593265,50.0,55.206050075821025
39446,17.84,63.09151833627726,61.85801894447102,2,11,8,False,19.85336979137123,8.283097338766474,12.353815388383795,526.4271331417585,82.01159071898012,80.31746031746032,17.547571104725286,50.0,55.176935836729044
39447,17.88,61.03682407674232,61.742691984276426,2,11,9,False,19.761860194440395,8.235863723775054,12.353815388384104,522.5102135138641,82.09450420419854,78.0952380952381,17.4170071171288,40.0,55.14741482735941
39448,17.92,61.01196713444228,61.761139313215004,2,11,9,False,19.67088273986656,8.18797091164516,12.353815388383795,521.4274433835435,82.17693553476948,77.93650793650794,17.38091477945145,40.0,55.11748181977823
39449,17.96,61.04314235912148,61.741683661666535,2,11,9,False,19.580444845198205,8.139410520151955,12.353815388383795,515.7199404140647,82.25887798992464,78.0952380952381,17.190664680468824,40.0,55.08713157509497
39450,18.0,60.96798057591412,61.71630192783707,2,11,9,False,19.490554021253836,8.090174154993228,12.353815388383795,512.5969750245804,82.34032476438719,77.77777777777779,17.08656583415268,40.0,55.056358846870765
39451,18.04,60.96611608076229,61.66967539444635,2,11,9,False,19.401217872192344,8.040253415534231,12.353815388383795,508.3034376238211,82.42126896830801,77.77777777777779,16.943447920794036,40.0,55.025158384708895
39452,18.08,60.96375000017751,61.17475587365053,2,11,9,False,19.312444095516067,7.9896399008649155,12.353815388384104,503.95314536961996,82.50170362726293,77.77777777777779,16.798438178987332,40.0,54.99352493804057
39453,18.12,60.99600678962933,60.6736967086577,2,11,9,False,19.224240482003125,7.938325216164763,12.353815388383484,498.6350623585404,82.58162168231398,77.93650793650794,16.621168745284677,40.0,54.96145326010298
39454,18.16,62.52079390469179,60.36606582105378,2,11,8,False,19.136614915565353,7.886300979399508,12.353815388384104,499.8042813409311,82.66101599013818,77.93650793650794,16.66014271136437,50.0,54.92893811212469
39455,18.2,62.410550239467405,60.0608527066202,2,11,8,False,19.049575373028272,7.8335588283372815,12.353815388383795,497.82218745267164,82.73987932322687,77.46031746031747,16.594072915089058,50.0,54.8959742677108
39456,18.24,62.11748806923462,59.75511051480988,2,11,8,False,18.963129923829257,7.780090427911368,12.353815388383795,506.94135452673436,82.81820437015917,76.03174603174602,16.898045150891143,50.0,54.8625565174446
39457,18.28,56.97093291734601,59.464421539096776,2,9,8,False,18.87728672963009,7.7258874779250775,12.353815388384104,510.487804021559,82.89598373595307,67.3015873015873,17.016260134051965,30.0,54.82867967370317
39458,18.32,57.07880835636326,59.292760358125314,2,9,8,False,18.79205404384003,7.670941721105464,12.353815388383484,512.5865364996916,82.97320994249755,67.61904761904762,17.086217883323055,30.0,54.794338575690915
39459,18.36,57.34525342549532,59.113838523981435,2,10,9,False,18.70744021104536,7.615244951520275,12.353815388384104,514.7008879424675,83.04987542906939,68.57142857142857,17.156696264748916,30.0,54.75952809470017
39460,18.4,57.34940976123921,58.926457719289,2,10,9,False,18.623453666341415,7.558789023354926,12.353815388383795,512.0248763121999,83.12597255293849,68.57142857142857,17.06749587707333,30.0,54.72424313959683
39461,18.44,57.37423605739768,58.508995163850635,2,10,9,False,18.540102934562977,7.501565860059429,12.353815388383795,513.5318076280855,83.20149359006514,68.57142857142857,17.11772692093618,30.0,54.68847866253714
39462,18.48,57.479712867356824,58.08027359129307,2,10,9,False,18.457396629408823,7.44356746387389,12.353815388384104,515.3453949256946,83.27643073589317,68.88888888888889,17.178179830856486,30.0,54.65222966492118
39463,18.52,58.9061819091048,57.67610152458482,2,10,8,False,18.375343452456338,7.384785925723634,12.353815388383564,489.34412695811716,83.35077610624289,69.04761904761905,16.311470898603904,40.0,54.61549120357727
39464,18.56,58.81668799045096,57.54128375976393,2,10,8,False,18.29395219206184,7.325213435504736,12.353815388384024,484.0106053681002,83.42452173830736,68.73015873015873,16.13368684560334,40.0,54.57825839719046
39465,18.6,58.747437133319984,57.39742981987493,2,10,8,False,18.213231722142414,7.264842292748455,12.353815388383875,482.77713753467106,83.49765959175619,68.41269841269842,16.0925712511557,40.0,54.54052643296778
39466,18.64,57.511243239431536,57.259282437087336,2,10,8,False,18.133191000834955,7.203664917671269,12.353815388383715,597.4134821273838,83.57018154995053,61.111111111111114,19.913782737579456,40.0,54.50229057354454
39467,18.68,57.2658913687766,57.29507249269556,2,10,8,False,18.05383906902809,7.1416738626178855,12.353815388384184,592.8106156183349,83.64207942127321,60.15873015873016,19.760353853944494,40.0,54.463546164136176
39468,18.72,57.267423268735726,57.329129665887415,2,10,8,False,17.975185048762775,7.0788618238783485,12.353815388383405,590.0187901782447,83.7133449405779,60.15873015873016,19.667293005941488,40.0,54.424288639923965
39469,18.76,55.353119739495206,57.35832019352293,2,9,8,False,17.897238141497162,7.015221653905144,12.353815388384184,591.4154350077224,83.78396977076127,58.41269841269842,19.713847833590748,30.0,54.384513533690715
39470,18.8,55.352561077695235,57.266660341783734,2,9,8,False,17.820007626231625,6.950746373898333,12.353815388383715,588.3140701258199,83.85394550446188,58.41269841269842,19.610469004193995,30.0,54.34421648368646
39471,18.84,55.68748483204418,57.182936212147446,2,10,9,False,17.74350285748961,6.8854291867814155,12.353815388383875,604.7453809493436,83.92326366588954,59.36507936507937,20.15817936497812,30.0,54.303393241738384
39472,18.88,57.77889042853803,57.103595894624675,2,10,8,False,17.667733263150286,6.819263490539136,12.353815388383795,553.4813175720137,83.99191571278915,62.698412698412696,18.449377252400456,40.0,54.26203968158696
39473,18.92,57.782922135699835,57.12510868910741,2,10,8,False,17.59270834212881,6.752242891932916,12.353815388383795,551.4656556830396,84.05989303854253,62.698412698412696,18.382188522767986,40.0,54.22015180745807
39474,18.96,57.82999919898303,57.17117955708887,2,10,8,False,17.518437661900286,6.684361220567041,12.353815388384104,550.1797055891202,84.12718697441186,62.857142857142854,18.33932351963734,40.0,54.1777257628544
39475,19.0,57.80626368823448,57.56841039682743,2,10,8,False,17.444930855863564,6.6156125433049695,12.353815388383795,550.6620400236025,84.19378879192818,62.698412698412696,18.35540133412008,40.0,54.13475783956561
39476,19.04,57.81199843481554,58.13613280685713,2,10,8,False,17.372197620541023,6.545991179028725,12.353815388383795,541.2238271734568,84.25968970542868,62.857142857142854,18.040794239115225,40.0,54.091244486892954
39477,19.08,57.79535332304679,58.83690751317935,2,10,8,False,17.300247712610886,6.47549171371228,12.353815388383795,535.3051996353788,84.32488087474552,62.857142857142854,17.843506654512627,40.0,54.047182321070174
39478,19.12,57.76939677322416,59.33580314059028,2,10,8,False,17.229090945768483,6.404109015816282,12.353815388383795,535.5204711946571,84.38935340804974,62.698412698412696,17.850682373155237,40.0,54.00256813488517
39479,19.16,57.81874178455434,59.79170323676431,2,10,8,False,17.15873718741333,6.3318382519638305,12.353815388384104,534.9833449382222,84.45309836485302,62.857142857142854,17.832778164607408,40.0,53.9573989074774
39480,19.2,62.03419334559838,60.09668877153041,2,11,8,False,17.08919635515893,6.25867490289604,12.353815388383795,535.9824266004944,84.51610675916997,73.65079365079366,17.866080886683143,50.0,53.911671814310026
39481,19.24,62.16578865985159,59.859279848419,2,11,8,False,17.02047841316247,6.184614779681468,12.353815388383795,536.1448247314638,84.57836956284368,74.12698412698413,17.87149415771546,50.0,53.865384237300916
39482,19.28,63.76185755356191,60.59353043070083,2,12,8,True,16.95259336827196,6.1096540401458554,12.353815388383795,537.2006126952256,84.63987770903665,74.44444444444444,17.906687089840855,60.0,53.81853377509116
39483,19.32,61.67423236097534,61.14272460779019,2,12,9,True,16.88555126598843,6.033789205517692,12.353815388383795,584.1200432826972,84.70062209588932,71.11111111111111,19.470668109423244,50.0,53.771118253448556
39484,19.36,63.24969158262631,61.50573178518916,2,12,8,True,16.96494723314826,-7.1456370443846495,13.210526153488344,588.73763410213,84.62868432575047,76.34920634920634,19.62458780340433,60.0,45.5339768472596
39485,19.4,61.442748552892986,61.96153541405397,2,11,8,False,17.054194193647078,-8.032226444893737,8.070674025009462,588.5069227039203,84.54782093231096,75.55555555555556,19.616897423464007,50.0,44.97985847194141
39486,19.44,54.981092121646164,62.40884387119778,2,11,7,False,23.415010435189807,-572.4734617388456,576.1251040524998,429.46474897664484,78.78451892783414,80.7936507936508,14.315491632554828,60.0,0.0
39487,19.48,66.61727067561642,62.51038437849391,2,11,6,False,23.235973177445054,16.11335319702775,17.10929569256393,327.38162480496976,78.94673801218646,87.14285714285714,10.912720826832325,70.0,60.07084574814235
39488,19.52,64.40232855988796,62.84803497071042,2,11,6,False,23.315502154493558,-7.157607934365373,7.505209737534544,325.04722000376205,78.87467972667206,87.14285714285714,10.834907333458736,70.0,45.52649504102164
39489,19.56,62.151439451834364,63.05508115635777,2,11,7,False,23.395087208190347,-7.162654832711013,7.507956255789282,322.14771626452966,78.80257063216601,84.28571428571429,10.738257208817656,60.0,45.52334072955561
39490,19.6,63.23904031960188,63.42848366030278,2,11,6,False,23.530782488942474,-12.21257526769147,12.274555804467235,309.98477686821207,78.67962212149386,84.92063492063492,10.332825895607069,70.0,42.36714045769283
39491,19.64,63.18644327028001,63.31981938535137,2,11,6,False,23.666485686947542,-12.213287820456102,12.274555804467528,306.85606842043126,78.5566664372896,84.92063492063492,10.228535614014374,70.0,42.366695112214934
39492,19.68,63.25267943315201,63.28257532376083,2,11,6,False,23.802196666789904,-12.213988185812532,12.274555804467235,303.6846731382175,78.43370370224834,85.39682539682539,10.122822437940583,70.0,42.36625738386717
39493,19.72,66.21759576644972,63.32780901506516,2,11,4,False,23.937915296117094,-12.214676639447113,12.274555804467235,200.88442508631852,78.31073403628979,87.46031746031746,6.696147502877284,90.0,42.36582710034556
39494,19.76,66.24641178133011,62.246077214048285,2,11,4,False,24.07364144555389,-12.215353449311586,12.274555804467528,198.16589115356146,78.18775755663609,87.77777777777777,6.605529705118715,90.0,42.36540409418026
39495,19.8,66.1550624083154,61.34316011790427,2,11,4,False,24.20937498861926,-12.21601887588335,12.274555804467235,195.2239919602889,78.06477437788706,87.61904761904762,6.507466398676296,90.0,42.3649882025729
39496,19.84,61.94572028320956,60.32705332047556,2,10,5,False,24.43537906857083,-20.34036719564117,20.48141826513693,229.084648875516,77.8600003807233,85.39682539682539,7.6361549625172,70.0,37.28727050272427
39497,19.88,60.995819813806435,59.635581436183884,2,10,5,False,24.66141197328081,-20.342961423898345,20.481418265136803,241.9173941040317,77.6552002665045,81.58730158730158,8.063913136801057,70.0,37.28564911006353
39498,19.92,55.52389641729812,58.93644569701484,2,10,7,False,24.88747291737291,-20.345484968289078,20.48141826513693,410.66321323373995,77.45037474683127,68.57142857142857,13.688773774458,50.0,37.28407189481933
39499,19.96,53.63648906341388,58.06525354405145,2,8,5,False,25.113561143653552,-20.347940365257706,20.48141826513693,332.8203827953839,77.24552450776889,56.82539682539682,11.09401275984613,60.0,37.282537271713935
39500,20.0,53.56732340615976,57.123571494209564,2,8,5,False,25.339675921863016,-20.35033003885175,20.481418265136803,331.3245155318473,77.0406502109789,56.82539682539682,11.044150517728243,60.0,37.28104372571765
39501,20.04,49.958157882689896,56.18040147272679,2,8,7,False,25.565816547492208,-20.35265630662728,20.48141826513693,412.3050818061238,76.83575249479111,53.01587301587302,13.743502726870794,40.0,37.27958980835795
39502,20.08,54.941377708101705,55.21891683138671,2,8,5,False,25.75651966390218,-17.163280476897356,19.828186708090158,251.57908757314362,76.66296340431441,63.17460317460317,8.385969585771454,60.0,39.272949701939154
39503,20.12,54.796814400251485,54.59045189659408,2,8,5,False,25.94769181359821,-17.205493472642992,19.82818670809037,249.72377940510341,76.4897493400018,62.857142857142854,8.324125980170113,60.0,39.24656657959813
39504,20.16,52.79837359759127,54.0302905701231,2,9,6,False,26.139322705638374,-17.246780283614633,19.828186708090158,256.4656246511113,76.31611962609783,60.952380952380956,8.548854155037043,50.0,39.22076232274085
39505,20.2,54.91741116834725,53.74017300277296,2,9,5,False,26.331402324317455,-17.287165681117287,19.828186708090158,208.93285978375752,76.1420833374652,64.60317460317461,6.964428659458584,60.0,39.195521449301694
39506,20.24,54.928371523536704,53.75193852802848,2,9,5,False,26.523920920938103,-17.326673695858297,19.82818670809037,206.4587320505052,75.96764930704055,64.92063492063492,6.88195773501684,60.0,39.17082894008856
39507,20.28,54.617246712234426,53.75351574233435,2,9,5,False,26.7168690058327,-17.365327640513613,19.828186708090158,203.0669693100226,75.79282613306324,63.96825396825396,6.768898977000753,60.0,39.14667022467899
39508,20.32,54.404141065697935,53.7952889901544,2,9,4,False,27.203258491285514,-43.77505369075333,44.8065881628418,191.59399201667838,75.35212648226076,67.77777777777779,6.386466400555946,70.0,22.640591443279167
39509,20.36,54.27388389615476,53.8731657231636,2,9,4,False,27.69005537748747,-43.811719758176224,44.80658816284224,192.69417377182617,74.91105770060068,67.77777777777779,6.423139125727539,70.0,22.61767515113986
39510,20.4,52.042485609096374,53.971017658782245,2,9,5,False,28.177238549380593,-43.84648547038097,44.8065881628418,240.21816698699695,74.46963891966165,64.44444444444444,8.007272232899897,60.0,22.595946581011894
39511,20.44,53.77767536648018,54.07636224615695,2,9,4,False,28.664788311181166,-43.87947856205152,44.8065881628418,219.1416997699871,74.02788798506997,66.34920634920634,7.304723325666236,70.0,22.5753258987178
39512,20.48,53.58624997783024,54.00644033624527,2,9,4,False,29.152686270337234,-43.91081632404617,44.80658816284224,215.90469841961385,73.58582156164152,66.19047619047619,7.1968232806537955,70.0,22.55573979747114
39513,20.52,50.45943685653041,53.93615237282529,2,9,5,False,29.640915232569004,-43.94060660085923,44.8065881628418,352.56325676010965,73.14345522848183,63.49206349206349,11.75210855867032,50.0,22.53712087446298
39514,20.56,55.875898504212245,54.010266263940416,2,9,5,False,29.544525701578557,8.67505778914019,14.811638895011606,326.6114606679985,73.230790242743,59.84126984126984,10.887048688933282,60.0,55.42191111821262
39515,20.6,55.971037627675166,54.09892238396506,2,9,5,False,29.44874039898332,8.620677233571499,14.811638895011917,325.57865219837913,73.31757778784468,60.15873015873016,10.85262173994597,60.0,55.387923270982185
39516,20.64,54.062508646087615,54.218933366062,2,10,6,False,29.3535652398609,8.565764321017753,14.811638895011694,319.093469365871,73.40381250435235,58.57142857142858,10.636448978862365,50.0,55.353602700636095
39517,20.68,54.07834824940714,54.53474002058666,2,10,6,False,29.25900617832755,8.510315538001443,14.811638895011917,318.16046512488174,73.48948899745984,58.57142857142858,10.605348837496058,50.0,55.3189472112509
39518,20.72,54.08491596249698,54.35242263353437,2,10,6,False,29.1650692069234,8.454327426373602,14.811638895011606,315.4170144306627,73.57460183754665,58.57142857142858,10.51390048102209,50.0,55.283954641483504
39519,20.76,55.50661340561584,54.19758864674674,2,11,6,False,29.071760355961157,8.397796586601736,14.811638895011917,310.0295471925965,73.6591455607679,64.28571428571429,10.334318239753216,50.0,55.248622866626086
39520,20.8,55.46801450599383,54.30417826712417,2,11,6,False,28.979085692837515,8.340719681127773,14.811638895011694,306.27832064772156,73.7431146696782,64.12698412698413,10.209277354924053,50.0,55.212949800704855
39521,20.84,55.714015681317925,53.92971237117581,2,11,6,False,28.88705132130635,8.283093437805,14.811638895011917,303.9366623030637,73.82650363389041,65.07936507936508,10.131222076768791,50.0,55.17693339862812
39522,20.88,55.83216546339235,53.54470637534441,2,11,6,False,28.795663380713002,8.224914653401179,14.811638895011606,299.87975170327445,73.9093068907691,65.55555555555556,9.995991723442483,50.0,55.140571658375734
39523,20.92,51.589866721852715,53.19187036159054,2,10,6,False,28.872557551717094,-6.920475390368281,7.387311255452466,293.54457975530386,73.83963590625203,60.476190476190474,9.784819325176795,40.0,45.674702881019826
39524,20.96,51.72824213637868,53.48078993705848,2,10,6,False,28.949480207384703,-6.923039010084793,7.387311255452146,293.70350638962555,73.76993911282742,61.111111111111114,9.790116879654184,40.0,45.673100618697006
39525,21.0,51.738512301059565,53.80101388598252,2,10,6,False,29.026431121255065,-6.925582248332631,7.387311255452466,284.1155529985972,73.70021671568301,61.42857142857143,9.470518433286573,40.0,45.67151109479211
39526,21.04,51.38230775283186,54.01537145893056,2,9,6,False,29.103410069179755,-6.928105313222126,7.387311255452466,288.53539011459725,73.6304689179115,60.0,9.617846337153242,40.0,45.66993417923618
39527,21.08,51.350965677698355,54.436476855469486,2,9,6,False,29.18041682929436,-6.930608410314285,7.387311255452146,286.5002880008997,73.56069592053606,60.0,9.55000960002999,40.0,45.668369743553576
39528,21.12,49.8284764810412,54.855379356079055,2,9,7,False,29.25745118199055,-6.933091742657247,7.387311255452466,286.23689103091783,73.49089792253577,60.0,9.541229701030595,30.0,45.66681766083923
39529,21.16,57.545383155022456,55.34549842921714,2,9,7,False,28.44668773462726,72.96871026269604,72.97277664046956,279.44675115942664,74.2255009080501,60.15873015873016,9.31489170531422,30.0,95.60544391418503
39530,21.2,57.92760334958544,56.21055954565065,2,9,7,False,27.63592693837219,72.96847166295639,72.97277664046926,272.1366891280504,74.96010149149262,60.952380952380956,9.071222970935015,30.0,95.60529478934775
39531,21.24,58.0789042809924,57.098307339611296,2,10,7,False,26.825169033605693,72.96821142898473,72.97277664046956,266.2623849186639,75.69469945506356,60.79365079365079,8.87541283062213,30.0,95.60513214311544
39532,21.28,60.521279264460816,57.88231388163382,2,10,6,False,26.014414290673734,72.9679268638763,72.97277664046948,212.2543128705056,76.42929455381233,64.76190476190476,7.075143762350186,40.0,95.60495428992269
39533,21.32,60.740845688632824,58.57960434828345,2,10,6,False,25.20366301470724,72.96761483698461,72.97277664046926,212.0979307616053,77.163886511271,64.76190476190476,7.069931025386844,40.0,95.60475927311538
39534,21.36,61.71359434104934,59.30330880974545,2,11,6,False,24.39291555140248,72.96727169742816,72.97277664046956,211.78513414118606,77.8984750142169,67.77777777777779,7.059504471372868,40.0,95.60454481089259
39535,21.4,61.97060011905485,60.1745300510318,2,11,6,False,23.582172293993704,72.96689316678997,72.97277664046926,211.1817977269675,78.6330597063549,67.93650793650794,7.0393932575655835,40.0,95.60430822924374
39536,21.44,62.38121566390636,60.42678039156422,2,11,6,False,22.771433691715043,72.96647420507952,72.97277664046956,209.5553940890677,79.36764018065045,68.73015873015873,6.985179802968923,40.0,95.6040463781747
39537,21.48,61.14659080532992,60.67136710172222,2,11,7,False,21.96070026013664,72.96600884205621,72.97277664046956,250.31063231766166,80.10221596996439,68.0952380952381,8.343687743922056,30.0,95.60375552628514
39538,21.52,59.74979335262749,61.0999063498463,2,10,6,False,21.149972593877653,72.96548996330888,72.97277664046926,125.2993352322028,80.83678653553413,64.12698412698413,4.176644507740093,30.0,95.60343122706804
39539,21.56,60.035419215242335,61.22598346672794,2,10,6,False,20.33925138235933,72.96490903664915,72.97277664046956,122.48850122704971,81.57135125270041,64.44444444444444,4.082950040901657,30.0,95.60306814790572
39540,21.6,60.283131376477456,61.34741053692863,2,10,6,False,19.52853742948139,72.96425575901459,72.97277664046948,120.03318607048641,82.30590939307918,64.60317460317461,4.001106202349547,30.0,95.60265984938411
39541,21.64,60.57238724141142,61.65484678409035,2,10,6,False,18.717831678410963,72.96351759633833,72.97277664046926,117.95214119311277,83.04046010210136,64.92063492063492,3.931738039770426,30.0,95.60219849771146
39542,21.68,60.86264387148154,62.06946173021066,2,10,6,False,17.90713524310391,72.96267917763491,72.97277664046956,116.07363558374163,83.77500237045248,65.23809523809524,3.869121186124721,30.0,95.60167448602182
39543,21.72,63.2213752584813,62.471322867215285,2,10,6,False,17.09644944879266,72.96172148801226,72.97277664046956,227.8928961749698,84.50953499738806,65.55555555555556,7.596429872498993,40.0,95.60107593000765
39544,21.76,62.03420466704047,63.026981250504626,2,10,7,False,16.285775884564156,72.96062078056548,72.97277664046942,222.59859959950336,85.24405654309479,66.03174603174602,7.4199533199834455,30.0,95.60038798785342
39545,21.8,62.19797053104108,62.82463746186258,2,10,7,False,15.475116472459902,72.95934708938287,72.97277664046932,219.24163866660456,85.97856526608147,65.87301587301587,7.308054622220152,30.0,95.59959193086429
39546,21.84,65.40282930699004,62.714069755162804,2,10,8,False,14.664473559489537,72.9578621673329,72.97277664046968,254.26684781643053,86.71305903980884,71.11111111111111,8.475561593881018,40.0,95.59866385458307
39547,21.88,66.94597947249852,62.58038797101625,2,10,7,False,13.853850041939802,72.95611657947609,72.97277664046932,234.73405454851854,87.44753524005785,70.7936507936508,7.824468484950618,50.0,95.59757286217256
39548,21.92,67.20354930796185,62.42716373521116,2,10,7,False,13.04324953602295,72.95404553251672,72.97277664046942,234.2830248199516,88.18199059031136,70.95238095238095,7.809434160665053,50.0,95.59627845782295
39549,21.96,67.81449140480203,62.24484783930254,2,11,7,False,12.232676616349751,72.95156277058787,72.97277664046956,233.08709528680265,88.91642094568256,72.53968253968253,7.7695698428934215,50.0,95.59472673161743
39550,22.0,57.32166788892293,61.91131161400495,2,11,6,False,12.590249416669973,-32.18155202881997,32.18159449784067,109.33429370773592,88.59243736266804,72.85714285714285,3.6444764569245307,50.0,29.88652998198752
39551,22.04,58.70860673484508,61.374595990234724,2,11,5,False,12.947822243053396,-32.181554374508096,32.18159449784077,106.16112327158226,88.26845375603862,72.85714285714285,3.538704109052742,60.0,29.886528515932444
39552,22.08,58.67894996671874,60.81293278941632,2,11,5,False,13.305395093398733,-32.1815565310803,32.18159449784067,103.79581190945464,87.9444701276982,73.17460317460316,3.4598603969818216,60.0,29.886527168074817
39553,22.12,58.73369641175025,59.84142305948067,2,11,5,False,13.662967965824665,-32.18155851833386,32.18159449784077,102.43812533153869,87.62048647935134,73.80952380952381,3.4146041777179557,60.0,29.88652592604134
39554,22.16,58.67485312057823,58.87005307097271,2,11,5,False,14.020540858641795,-32.181560353541684,32.18159449784082,102.1720135801279,87.29650281252877,73.96825396825398,3.4057337860042636,60.0,29.88652477903645
39555,22.2,59.218940554910134,57.86897416633201,2,11,6,False,14.37811377032878,-32.181562051828635,32.181594497840614,214.5555374515643,86.97251912860892,74.28571428571429,7.151851248385476,60.0,29.886523717607105
39556,22.24,55.59361718179777,56.82466639684079,2,11,6,False,14.735686699511946,-32.18156362648504,32.18159449784082,196.23150164183608,86.64853542883644,72.53968253968253,6.541050054727869,40.0,29.886522733446853
39557,22.28,55.45801212122031,56.645659785629555,2,11,6,False,15.093259644947794,-32.181565089226325,32.18159449784077,196.48604775915737,86.32455171433799,72.38095238095238,6.549534925305246,40.0,29.886521819233547
39558,22.32,53.74471254776223,56.336008740751794,2,11,7,False,15.45083260550793,-32.18156645041221,32.18159449784067,205.01121402792978,86.00056798613596,71.74603174603175,6.833707134264326,30.0,29.88652096849237
39559,22.36,55.289539610402834,56.02265833514618,2,11,6,False,15.808405580166061,-32.18156771923182,32.18159449784067,193.7331351224202,85.67658424516027,72.53968253968253,6.457771170747341,40.0,29.886520175480115
39560,22.4,55.19060245227361,55.699016398972596,2,11,6,False,16.16597856798669,-32.1815689038567,32.18159449784077,193.3847508823983,85.35260049225852,72.53968253968253,6.446158362746609,40.0,29.886519435089564
39561,22.44,55.28279817090742,55.699552495701745,2,11,6,False,16.523551568115305,-32.18157001157525,32.18159449784067,191.58040153955517,85.02861672820497,73.33333333333333,6.3860133846518385,40.0,29.886518742765467
39562,22.48,55.17358855438807,55.64891852035934,2,11,6,False,16.881124579769782,-32.18157104890292,32.18159449784077,189.17752415538234,84.70463295370824,73.33333333333333,6.305917471846079,40.0,29.886518094435676
39563,22.52,54.99279419631192,55.64769582742402,2,11,6,False,17.238697602232904,-32.181572021680935,32.18159449784082,188.3307137101583,84.3806491694182,73.01587301587301,6.277690457005276,40.0,29.886517486449414
39564,22.56,54.91874509945139,55.64951958177867,2,11,6,False,17.596270634845737,-32.18157293515503,32.181594497840614,185.02343113836287,84.0566653759319,73.17460317460316,6.167447704612095,40.0,29.886516915528105
39565,22.6,54.84999317766735,55.788576252677736,2,11,6,False,17.953843677001856,-32.181573794050706,32.18159449784082,182.77558307732943,83.73268157379876,73.33333333333333,6.09251943591098,40.0,29.88651637871831
39566,22.64,58.681286281327914,55.79613532953555,2,11,6,False,18.31141672814219,-32.18157460263015,32.181594497840514,193.87007298353456,83.40869776352535,76.82539682539684,6.4623357661178185,60.0,29.886515873356156
39567,22.68,58.61133285080131,55.69116068563386,2,11,6,False,18.668989787750515,-32.18157536474916,32.18159449784092,191.3819223081955,83.08471394557941,76.98412698412699,6.3793974102731825,60.0,29.886515397031776
39568,22.72,55.57894486657397,55.96270700467121,2,10,6,False,19.026562855349397,-32.18157608389934,32.18159449784082,190.05765417223301,82.7607301203935,71.26984126984127,6.335255139074433,50.0,29.886514947562915
39569,22.76,55.479897173476004,56.10760241404096,2,10,6,False,19.38413593049664,-32.18157676325191,32.181594497840614,189.68715821201113,82.43674628836834,71.26984126984127,6.322905273733705,50.0,29.886514522967556
39570,22.8,55.41339259855105,56.25276365453081,2,10,6,False,19.741709012782085,-32.181577405690014,32.181594497840514,187.88877764579775,82.11276244987549,71.42857142857143,6.262959254859925,50.0,29.886514121443742
39571,22.84,55.38024853269669,56.49052334177777,2,10,6,False,20.09928210182476,-32.181578013840664,32.18159449784092,184.8259906816529,81.78877860526016,71.74603174603175,6.160866356055097,50.0,29.886513741349585
39572,22.88,53.930906725453234,56.72197490631302,2,10,6,False,20.456855197270325,-32.18157859010098,32.18159449784082,182.65063931681652,81.46479475484341,72.38095238095238,6.088354643893884,40.0,29.886513381186887
39573,22.92,58.54135399935557,56.62260032990022,2,12,7,True,20.814428298788794,-32.18157913666218,32.181594497840514,181.32199284331546,81.14081089892422,85.23809523809524,6.044066428110515,50.0,29.886513039586138
39574,22.96,56.9123334668251,57.01867024520084,2,11,6,False,21.17200140607247,-32.18157965553097,32.181594497840614,160.67121344886618,80.81682703778141,79.52380952380952,5.355707114962207,50.0,29.886512715293144
39575,23.0,56.73472908219017,57.65981779600526,2,11,6,False,21.529574518834107,-32.181580148547155,32.18159449784082,160.46239360532127,80.4928431716752,79.2063492063492,5.348746453510709,50.0,29.88651240715803
39576,23.04,57.771861346414866,58.30441810750353,2,11,5,False,21.887147636805214,-32.18158061739963,32.18159449784092,150.81995098288644,80.16885930084888,77.93650793650794,5.027331699429547,60.0,29.88651211412523
