frame,t_sec,danger_raw,danger_smoothed,category,shot_score,shot_signal_kmh,set_piece_confidence,attacking_team,n_attackers,n_defenders,count_anomaly,ball_dist_to_goal_m,closing_speed_kmh,ball_speed_kmh,hull_area_m2,score_ball_proximity,score_space_control,score_compactness,score_numerical_advantage,score_ball_velocity
39096,3.84,43.03870634539474,44.08388032479013,UNCERTAIN,,10.92941957521063,,2,10,9,False,52.76457194152901,10.9269620240714,11.95865673616384,2012.613028311509,52.19195906809904,23.174603174603174,67.08710094371698,20.0,56.82935126504462
39097,3.88,43.08974545023811,43.95016396125277,UNCERTAIN,,10.924453107823844,,2,10,9,False,52.64321662391941,10.921978584864505,11.958656736164356,2016.3169529642983,52.3019146647826,23.174603174603174,67.21056509880994,20.0,56.82623661554032
39098,3.92,43.261971361847685,43.67061852339311,UNCERTAIN,,10.91945224559872,,2,10,9,False,52.52191706167527,10.916960601972576,11.958656736164356,2020.4523939282462,52.41181974357705,23.65079365079365,67.34841313094154,20.0,56.82310037623286
39099,3.96,42.01390119041442,43.363558242609095,UNCERTAIN,,10.914416686167048,,2,10,10,False,52.400673641992086,10.911907771486398,11.958656736164356,2056.4053396717973,52.52167395365879,23.809523809523807,68.54684465572657,10.0,56.819942357179
39100,4.0,42.09917349060865,43.13089635999833,UNCERTAIN,,10.909346124025046,,2,8,10,False,52.279486755477144,10.906819786344712,11.958656736164356,2035.2209884387712,52.63147694111288,24.444444444444443,67.8406996146257,10.0,56.81676236646545
39101,4.04,42.33226021342052,43.92571400950347,UNCERTAIN,,10.904240250498347,,2,8,10,False,52.15835679618496,10.901696336296496,11.958656736164356,2043.603281476232,52.74122834890098,25.07936507936508,68.12010938254107,10.0,56.81356021018531
39102,4.08,42.46164647068057,44.69777617830644,UNCERTAIN,,10.899098753704592,,2,8,10,False,52.03728416165312,10.896537107865782,11.958656736164356,2055.0587924491338,52.85092781682893,25.238095238095237,68.50195974830446,10.0,56.81033569241612
39103,4.12,42.39277958755817,45.71295516927662,UNCERTAIN,,10.893921318516497,,2,8,10,False,51.91626925293855,10.89134178431138,11.958656736164356,2058.6135220697324,52.960574981513744,24.761904761904763,68.62045073565774,10.0,56.807088615194615
39104,4.16,42.57072635679311,46.708120229538565,UNCERTAIN,,10.888707626524443,,2,8,10,False,51.79531247465419,10.886110045592332,11.958656736164356,2063.9157775179738,53.0701694763505,25.238095238095237,68.79719258393246,10.0,56.803818778495206
39105,4.2,42.77653036636846,47.70416738652046,UNCERTAIN,,7.462695075420065,,2,9,10,False,51.6744142350061,10.880841568328279,11.958656736164356,2066.856844328022,53.17971093147869,25.873015873015877,68.89522814426739,10.0,56.80052598020517
39106,4.24,55.181696732919335,48.63749948767448,UNCERTAIN,,4.032206749071499,,1,10,9,False,64.96942636045844,-2.8075130965517303,11.958656736164356,1687.6315627028825,41.13358868513327,66.66666666666666,56.25438542342942,70.0,48.24530431465517
39107,4.28,55.15417657343357,49.72602002120809,UNCERTAIN,,0.5972601294627644,,1,10,9,False,65.00087759958159,-2.8306115210828864,11.95865673616384,1684.27043503172,41.10509187236608,66.66666666666666,56.14234783439066,70.0,48.23086779932319
39108,4.32,55.22085423703684,50.79778722786663,UNCERTAIN,,-2.842127168705879,,1,10,9,False,65.03258511550206,-2.8536764328426045,11.958656736164356,1723.5716996031024,41.076362856604256,66.19047619047619,57.45238998677008,70.0,48.216452229473376
39109,4.36,55.031726173381415,51.717973863497576,UNCERTAIN,,-2.8651751170544415,,1,10,9,False,65.06454853355035,-2.8767076243462952,11.958656736164356,1687.9155744696436,41.04740197732204,66.19047619047619,56.263852482321454,70.0,48.202057734783565
39110,4.4,55.21453724563047,52.78369709503885,UNCERTAIN,,-2.888189243239694,,1,10,10,False,65.09676747677197,-2.89970488994598,11.958656736164356,1710.787515851911,41.018209576064066,66.5079365079365,57.02625052839703,70.0,48.187684443783766
39111,4.44,53.21388640426267,53.12515826559471,UNCERTAIN,,-2.9111693425313234,,1,10,10,False,65.1292415659478,-2.9226680258238957,11.958656736164356,1684.2818925828642,40.98878599642688,65.07936507936508,56.14272975276214,60.0,48.173332483860065
39112,4.48,55.16141989301198,53.45646727313891,UNCERTAIN,,-2.934115212038506,,1,10,10,False,65.16197041961456,-2.945596830009123,11.958656736164356,1696.6326907893163,40.95913158404031,66.66666666666666,56.55442302631054,70.0,48.1590019812443
39113,4.52,55.19346669332301,52.756194246210576,UNCERTAIN,,-2.9570266507124643,,1,10,10,False,65.1949536540854,-2.968491102375026,11.958656736164356,1697.3279043713555,40.92924668654895,66.82539682539682,56.577596812378516,70.0,48.14469306101561
39114,4.56,53.503886098251925,52.050498284349,UNCERTAIN,,-2.979903459353501,,1,10,10,False,65.2281908834703,-2.9913506446418126,11.958656736164356,1669.5838116884734,40.89913165359354,66.66666666666666,55.65279372294911,60.0,48.13040584709887
